id,marketing_channel,account_creation_method,country_code,loyalty_program,created_on
2ff8bf98,direct,desktop,US,0,9/30/21
6cd5a73f,direct,desktop,CA,0,9/30/21
5e165b5b,direct,desktop,US,1,9/30/21
4d3e0e9b,direct,desktop,US,1,9/30/21
6b7c66cc,direct,desktop,US,0,9/30/21
6141669a,direct,desktop,AU,1,9/30/21
ceac2f93,direct,desktop,NO,0,6/13/22
402dcfd2,direct,desktop,US,1,6/13/22
509fda2b,direct,desktop,US,1,6/13/22
49d91fdf,direct,desktop,US,1,6/13/22
94ea938a,direct,desktop,CH,1,6/13/22
b38a68b8,direct,desktop,NO,0,6/13/22
dd6054a8,direct,desktop,AU,1,6/13/22
452bc853,direct,desktop,FR,1,6/13/22
4a70db55,direct,desktop,US,0,6/13/22
1c4015ff,direct,desktop,US,0,6/13/22
7c2e2480,direct,desktop,NO,1,6/13/22
6dbfb182,direct,desktop,RO,0,6/13/22
73a248ae,direct,desktop,CA,1,6/13/22
071f49ef,direct,desktop,US,1,6/13/22
755efff1,direct,desktop,US,1,6/13/22
f7a84a1a,direct,desktop,GB,1,6/13/22
1ccf8e6f,direct,desktop,AU,1,6/13/22
8176397,direct,desktop,US,1,6/13/22
cb9d4c20,direct,desktop,FR,1,6/13/22
4cef2bb4,direct,desktop,CL,1,6/13/22
f3337fd2,direct,desktop,CO,0,6/13/22
885b7c78,direct,desktop,US,1,6/13/22
3cdbbd35,direct,desktop,GB,1,6/13/22
cde3bfc8,direct,desktop,US,0,12/12/18
41bd77e4,direct,desktop,AU,0,12/12/18
d0194a51,direct,desktop,US,0,12/12/18
f9dea0c3,direct,desktop,US,0,12/12/18
91ca811d,direct,desktop,NL,0,12/12/18
99b7b54d,direct,desktop,US,0,12/12/18
8214a0e3,direct,desktop,AU,0,12/12/18
98e95931,direct,desktop,GB,0,12/12/18
5db4577c,direct,desktop,PL,0,12/12/18
ee42a88f,direct,desktop,BR,0,12/12/18
221e8ab2,direct,desktop,FR,0,12/12/18
5dfbe8c1,direct,desktop,SE,0,12/12/18
da124cdb,direct,desktop,BE,0,12/12/18
273f4677,direct,desktop,SI,0,12/12/18
741a663e,direct,desktop,IT,0,12/12/18
bda9ef56,direct,desktop,AU,0,12/12/18
a8887184,direct,desktop,GB,0,12/12/18
78612847,direct,desktop,GB,0,12/12/18
1a6dcef4,direct,desktop,US,0,12/12/18
15d8a022,direct,desktop,AU,0,8/25/19
5c1a7faa,direct,desktop,SG,0,8/25/19
60b1b64d,direct,desktop,DK,0,8/25/19
8e02cc5a,direct,desktop,US,0,8/25/19
5d616c2e,direct,desktop,US,0,8/25/19
8efe141d,direct,desktop,US,1,8/25/19
5b478562,direct,desktop,BW,0,8/25/19
c2f8cae5,direct,desktop,DE,0,8/25/19
7b7f1d66,direct,desktop,TR,0,8/25/19
62e497e1,direct,desktop,US,0,8/25/19
1665a903,direct,desktop,US,0,8/25/19
686f9b9b,direct,desktop,NO,0,8/25/19
84844f57,direct,desktop,KR,1,8/25/19
4824f8d8,direct,desktop,AU,0,8/25/19
35211b61,direct,desktop,US,0,8/25/19
a5fe6baa,direct,desktop,BR,0,8/25/19
b39f25cd,direct,desktop,US,0,8/25/19
015faa9c,direct,desktop,US,0,8/25/19
f666a75e,direct,desktop,FR,0,8/25/19
e8fde615,direct,desktop,IN,0,8/25/19
94a8e541,direct,desktop,AU,0,8/25/19
ba74aab0,direct,desktop,ES,1,8/25/19
782583a0,direct,desktop,US,0,8/25/19
470e6ecf,direct,desktop,US,0,8/25/19
087020bf,direct,desktop,US,0,8/25/19
10f707fd,direct,desktop,TH,0,8/25/19
eae7c0ce,direct,desktop,US,1,8/25/19
94ec439f,direct,desktop,GB,0,8/25/19
18817b51,direct,desktop,US,0,8/25/19
8940be63,direct,desktop,US,0,8/25/19
82e11052,direct,desktop,US,0,8/25/19
f95a8fb3,direct,desktop,US,0,8/25/19
6c6194be,direct,desktop,US,0,8/25/19
4f513b57,direct,desktop,US,0,5/7/20
024072d9,direct,desktop,ZA,1,5/7/20
7fa0854a,direct,desktop,CA,1,5/7/20
c2f45c82,direct,desktop,US,1,5/7/20
9244dc1b,direct,desktop,US,0,5/7/20
3ae486ab,direct,desktop,NL,1,5/7/20
69ef1a96,direct,desktop,US,0,5/7/20
a2d8bbf9,direct,desktop,SV,0,5/7/20
93650e2d,direct,desktop,MX,0,5/7/20
8d42ffaf,direct,desktop,US,0,5/7/20
89062041,direct,desktop,US,1,5/7/20
bf78cbdf,direct,desktop,IT,0,5/7/20
55cde4ac,direct,desktop,ZA,0,5/7/20
14fde42a,direct,desktop,US,0,5/7/20
158ded64,direct,desktop,BR,0,5/7/20
59eb6bd8,direct,desktop,ES,0,5/7/20
aea057e3,direct,desktop,US,1,5/7/20
f3549630,direct,desktop,DK,1,5/7/20
c99040d4,direct,desktop,CA,0,5/7/20
3dbbc225,direct,desktop,CL,0,5/7/20
6ee88ecd,direct,desktop,JP,0,5/7/20
aa11be39,direct,desktop,US,0,5/7/20
14a9284a,direct,desktop,AU,1,5/7/20
df0d11ce,direct,desktop,CA,0,5/7/20
406c692f,direct,desktop,RU,0,5/7/20
837d7957,direct,desktop,US,0,5/7/20
4731dbc2,direct,desktop,PE,0,5/7/20
7e4feaaa,direct,desktop,US,0,5/7/20
6789ccfc,direct,desktop,GB,0,5/7/20
10f53172,direct,desktop,FI,0,5/7/20
4a725626,direct,desktop,GB,0,5/7/20
a4edf767,direct,desktop,KR,0,5/7/20
e7d65e37,direct,desktop,GR,0,5/7/20
a7950766,direct,desktop,US,0,5/7/20
bf4c5a16,direct,desktop,US,0,5/7/20
5f485816,direct,desktop,US,0,5/7/20
acbe8198,direct,desktop,US,0,5/7/20
7c28219e,direct,desktop,CA,0,5/7/20
fb236955,direct,desktop,ES,1,5/7/20
5c6261a0,direct,desktop,US,0,5/7/20
dea3eda9,direct,desktop,US,1,5/7/20
4bec38a6,direct,desktop,GB,1,5/7/20
60ddacb5,direct,desktop,NO,0,5/7/20
6d1245e2,direct,desktop,CA,0,5/7/20
933e7838,direct,desktop,CA,0,5/7/20
e745b5cb,direct,desktop,US,1,5/7/20
94e93853,direct,desktop,GB,1,5/7/20
4f7ae1d9,direct,desktop,US,1,5/7/20
71d23265,direct,desktop,DE,0,5/7/20
eec69906,direct,desktop,US,1,5/7/20
cdf96e0c,direct,desktop,DE,0,5/7/20
92d1d12d,direct,desktop,US,1,1/18/21
aae0cb9d,direct,desktop,JP,1,1/18/21
2464e3de,direct,desktop,US,1,1/18/21
746b48bf,direct,desktop,US,1,1/18/21
ef3bcb29,direct,desktop,TR,0,1/18/21
d19c2ddc,direct,desktop,CH,1,1/18/21
ea7ef9a6,direct,desktop,US,0,1/18/21
344eaa84,direct,desktop,GB,0,1/18/21
0108cae1,direct,desktop,MX,0,1/18/21
db5fc955,direct,desktop,US,1,1/18/21
f814b8e9,direct,desktop,DE,0,1/18/21
ba39e29d,direct,desktop,DE,1,1/18/21
5629c4c3,direct,desktop,CA,0,1/18/21
32d97a72,direct,desktop,US,1,1/18/21
f864065d,direct,desktop,US,1,1/18/21
c8e4a1f8,direct,desktop,BR,0,1/18/21
89bf3e76,direct,desktop,EE,0,1/18/21
33c3131d,direct,desktop,GB,1,1/18/21
d093cf9a,direct,desktop,AU,0,1/18/21
cd8f2407,direct,desktop,US,1,1/18/21
8021616,direct,desktop,RO,1,1/18/21
3f492a09,direct,desktop,US,1,1/18/21
bfc2e1a0,direct,desktop,SE,0,1/18/21
c3b90784,direct,desktop,CA,1,1/18/21
5b7072fd,direct,desktop,US,0,1/18/21
bcc5971c,direct,desktop,IT,0,1/18/21
32581132,direct,desktop,DE,1,1/18/21
81fd30b6,direct,desktop,JP,0,1/18/21
73cfa67b,direct,desktop,US,1,1/18/21
65e51ffa,direct,desktop,IN,1,1/18/21
b0c78537,direct,desktop,US,0,1/18/21
b769e8e0,direct,desktop,GB,1,1/18/21
6878d5e0,direct,desktop,CZ,0,1/18/21
4765b350,direct,desktop,BR,1,1/18/21
482763d3,direct,desktop,US,0,1/18/21
bb7ed985,direct,desktop,US,1,1/18/21
9976dcb0,direct,desktop,PE,0,1/18/21
495277ed,direct,desktop,EE,0,1/18/21
ceee6d73,direct,desktop,CA,0,1/18/21
27a91bfa,direct,desktop,CA,1,1/18/21
7bc215c0,direct,desktop,US,1,1/18/21
8c24cc2c,direct,desktop,PL,1,1/18/21
a22c3599,direct,desktop,PH,1,1/18/21
fa9533f1,direct,desktop,US,1,1/18/21
4ab649dd,direct,desktop,US,1,1/18/21
8ba3e81a,direct,desktop,US,1,1/18/21
d258173e,direct,desktop,HK,1,1/18/21
b76936f8,direct,desktop,AR,1,1/18/21
2de15a9d,direct,desktop,CA,1,1/18/21
214cdd5a,direct,desktop,US,0,1/18/21
2ed95669,direct,desktop,BR,0,10/1/21
d55d9a95,direct,desktop,IT,0,10/1/21
f701318a,direct,desktop,DE,0,10/1/21
348c4779,direct,desktop,US,1,10/1/21
2a2863ff,direct,desktop,US,0,10/1/21
24222d3d,direct,desktop,US,0,10/1/21
d17682ae,direct,desktop,US,1,10/1/21
0fb1b98b,direct,desktop,BY,1,10/1/21
5642b846,direct,desktop,AU,1,10/1/21
75ae09bf,direct,desktop,GB,1,10/1/21
b424133f,direct,desktop,US,0,10/1/21
97d96f3e,direct,desktop,BE,1,10/1/21
b0f0a51b,direct,desktop,DE,1,10/1/21
66f336c3,direct,desktop,GB,1,10/1/21
128d41e3,direct,desktop,CA,1,10/1/21
1b40def4,direct,desktop,FR,0,10/1/21
3d84351d,direct,desktop,US,0,10/1/21
2269229f,direct,desktop,US,1,10/1/21
f5e59f25,direct,desktop,US,0,10/1/21
9e62e979,direct,desktop,BR,0,10/1/21
e165e0e2,direct,desktop,US,0,10/1/21
84d898cb,direct,desktop,NL,0,10/1/21
8fbf4c97,direct,desktop,US,0,10/1/21
973d2f14,direct,desktop,US,1,10/1/21
78a97cee,direct,desktop,US,1,10/1/21
21634d00,direct,desktop,MX,0,10/1/21
a97b69c4,direct,desktop,FR,1,10/1/21
c76e0020,direct,desktop,NL,0,10/1/21
ebbbf4ad,direct,desktop,US,0,10/1/21
dd099078,direct,desktop,US,0,10/1/21
69a56178,direct,desktop,US,0,10/1/21
b41db897,direct,desktop,AU,0,10/1/21
5489c055,direct,desktop,US,1,10/1/21
e51c49ee,direct,desktop,IN,1,10/1/21
e1c08feb,direct,desktop,US,0,6/14/22
2dae63fb,direct,desktop,RE,0,6/14/22
d9a56829,direct,desktop,US,1,6/14/22
085fc440,direct,desktop,US,1,6/14/22
491b36fd,direct,desktop,US,0,6/14/22
e2337f85,direct,desktop,US,1,6/14/22
592dbf40,direct,desktop,TH,0,6/14/22
a48013ce,direct,desktop,NO,1,6/14/22
f175a590,direct,desktop,US,0,6/14/22
e2aff046,direct,desktop,IT,0,6/14/22
3b268070,direct,desktop,FR,0,6/14/22
ea00d427,direct,desktop,US,1,6/14/22
cc628363,direct,desktop,GB,1,6/14/22
1eb928df,direct,desktop,US,1,6/14/22
b6a01fea,direct,desktop,SE,0,6/14/22
c4670d0e,direct,desktop,DE,1,6/14/22
1d675e14,direct,desktop,SG,1,6/14/22
e0889b30,direct,desktop,ES,0,6/14/22
7eac4080,direct,desktop,GB,1,6/14/22
d749f68b,direct,desktop,TW,1,6/14/22
e856cc84,direct,desktop,US,1,6/14/22
40f59ca9,direct,desktop,BR,1,6/14/22
689734bd,direct,desktop,US,0,6/14/22
3b38a040,direct,desktop,US,0,6/14/22
57b366db,direct,desktop,FR,1,6/14/22
0dc3ffbc,direct,desktop,AR,1,6/14/22
f2c62008,direct,desktop,NZ,0,6/14/22
596a5b9b,direct,desktop,DE,0,6/14/22
6cf5a79c,direct,desktop,GB,0,12/13/18
f4f56a6a,direct,desktop,AU,0,12/13/18
f3c5c5d8,direct,desktop,US,0,12/13/18
dd68026b,direct,desktop,BE,0,12/13/18
3b3ce29c,direct,desktop,US,0,12/13/18
5bca8295,direct,desktop,AU,0,12/13/18
b33429b0,direct,desktop,CO,0,12/13/18
1c4d8fe3,direct,desktop,AR,0,12/13/18
5b4de4e5,direct,desktop,US,0,12/13/18
f8624841,direct,desktop,US,0,12/13/18
606acc11,direct,desktop,US,0,12/13/18
6ebdf0e5,direct,desktop,SE,0,12/13/18
245cb183,direct,desktop,US,0,12/13/18
29c1aa8b,direct,desktop,HK,0,12/13/18
ee62397f,direct,desktop,US,0,12/13/18
c4d25886,direct,desktop,US,0,12/13/18
a75963c0,direct,desktop,US,0,12/13/18
e8f4f34b,direct,desktop,US,0,12/13/18
5961168a,direct,desktop,US,0,12/13/18
5d463cc0,direct,desktop,US,0,12/13/18
6f494f6e,direct,desktop,US,0,12/13/18
362b2d5e,direct,desktop,US,0,12/13/18
8115384f,direct,desktop,US,0,12/13/18
79b199d9,direct,desktop,IL,0,12/13/18
903c52e5,direct,desktop,AU,0,12/13/18
8d63a2b6,direct,desktop,AU,0,12/13/18
3b1aa818,direct,desktop,CA,1,12/13/18
b01c9ff9,direct,desktop,US,0,12/13/18
e9ef5474,direct,desktop,AU,0,12/13/18
74e77359,direct,desktop,DK,0,8/26/19
30cee941,direct,desktop,GB,0,8/26/19
57fad12b,direct,desktop,AU,0,8/26/19
a0bbdef6,direct,desktop,US,1,8/26/19
4ca1bcc4,direct,desktop,TR,0,8/26/19
774312a8,direct,desktop,US,0,8/26/19
667080a9,direct,desktop,KR,0,8/26/19
2c520d0e,direct,desktop,ES,0,8/26/19
545add8d,direct,desktop,NO,0,8/26/19
c14c7a05,direct,desktop,DE,0,8/26/19
159e57af,direct,desktop,IT,0,8/26/19
a11d7588,direct,desktop,US,0,8/26/19
8b443f55,direct,desktop,US,1,8/26/19
7214cf6a,direct,desktop,US,0,8/26/19
3ab38a7a,direct,desktop,US,0,8/26/19
25a02e68,direct,desktop,GB,0,8/26/19
3fa22b2e,direct,desktop,US,0,8/26/19
373b11d7,direct,desktop,DK,0,8/26/19
e6492e95,direct,desktop,US,0,8/26/19
8305cf67,direct,desktop,US,0,8/26/19
fb188bb1,direct,desktop,US,0,8/26/19
a9b1618b,direct,desktop,CA,0,8/26/19
12339394,direct,desktop,SA,0,8/26/19
1edf4e94,direct,desktop,PS,0,8/26/19
b5c87d37,direct,desktop,NZ,0,8/26/19
ce8ec7cf,direct,desktop,PR,0,8/26/19
8d121028,direct,desktop,US,0,5/8/20
9ceaf782,direct,desktop,GB,1,5/8/20
9b5ebefa,direct,desktop,US,0,5/8/20
02782f0a,direct,desktop,GB,1,5/8/20
414596b5,direct,desktop,CH,1,5/8/20
2fdaee81,direct,desktop,US,1,5/8/20
532f4c1f,direct,desktop,US,0,5/8/20
db853399,direct,desktop,FR,0,5/8/20
1233456a,direct,desktop,US,1,5/8/20
1940204d,direct,desktop,US,0,5/8/20
0379bfd2,direct,desktop,US,0,5/8/20
1ebcba50,direct,desktop,JP,0,5/8/20
b513692a,direct,desktop,AU,0,5/8/20
f88a0183,direct,desktop,NL,0,5/8/20
ce624d73,direct,desktop,AU,1,5/8/20
6a8301d9,direct,desktop,DK,0,5/8/20
bae7337a,direct,desktop,HU,0,5/8/20
6ee318a8,direct,desktop,US,1,5/8/20
b7081c8e,direct,desktop,BR,1,5/8/20
aa70873e,direct,desktop,US,0,5/8/20
67f36b8b,direct,desktop,US,1,5/8/20
29615841,direct,desktop,US,0,5/8/20
d6327309,direct,desktop,BR,1,5/8/20
c0c95ca6,direct,desktop,GB,1,5/8/20
9ef3cf83,direct,desktop,US,0,5/8/20
36536a12,direct,desktop,US,1,5/8/20
749a8960,direct,desktop,US,0,5/8/20
19f32673,direct,desktop,US,0,5/8/20
15bcbc27,direct,desktop,BR,0,5/8/20
d9dc6077,direct,desktop,AR,1,5/8/20
6348f158,direct,desktop,US,1,5/8/20
7abfe0a3,direct,desktop,FR,0,5/8/20
d2d7d711,direct,desktop,JE,0,5/8/20
58d0ba94,direct,desktop,US,0,5/8/20
861e2200,direct,desktop,JP,0,5/8/20
4ff63ae0,direct,desktop,MY,0,5/8/20
02643fc8,direct,desktop,AU,0,5/8/20
24bb41a1,direct,desktop,US,1,5/8/20
a850c133,direct,desktop,BE,0,5/8/20
e12eb6f0,direct,desktop,US,1,5/8/20
d269d65e,direct,desktop,NP,1,5/8/20
cc25a37c,direct,desktop,US,1,5/8/20
fd910326,direct,desktop,GB,0,5/8/20
190146a2,direct,desktop,US,0,5/8/20
49e687a6,direct,desktop,US,0,5/8/20
751d5c66,direct,desktop,US,0,5/8/20
45221a41,direct,desktop,DE,0,5/8/20
8f114a2f,direct,desktop,AU,1,5/8/20
8dbb8d52,direct,desktop,US,0,5/8/20
832e5f3d,direct,desktop,SE,1,5/8/20
98d098d4,direct,desktop,US,0,5/8/20
4ee29752,direct,desktop,US,1,5/8/20
a03a8ae8,direct,desktop,US,0,5/8/20
3ea55fe1,direct,desktop,GR,1,5/8/20
f9cd7a82,direct,desktop,MX,0,5/8/20
1360a7ba,direct,desktop,NL,0,5/8/20
bf8cb3e4,direct,desktop,TR,0,5/8/20
c28c9467,direct,desktop,US,0,5/8/20
3af516d1,direct,desktop,US,0,5/8/20
53b3ba51,direct,desktop,US,0,1/19/21
e0c9698f,direct,desktop,CZ,0,1/19/21
a63da41d,direct,desktop,MX,1,1/19/21
e7bdc394,direct,desktop,CA,0,1/19/21
ffeda5e2,direct,desktop,US,1,1/19/21
44621c1a,direct,desktop,NL,1,1/19/21
5d9699bf,direct,desktop,US,1,1/19/21
821b7207,direct,desktop,DE,0,1/19/21
bfe5e6a8,direct,desktop,US,1,1/19/21
6f6a2f5b,direct,desktop,US,1,1/19/21
bae4c5d2,direct,desktop,US,1,1/19/21
0fc7895c,direct,desktop,IT,0,1/19/21
9144c0bc,direct,desktop,US,0,1/19/21
8a67726d,direct,desktop,US,1,1/19/21
7a495db2,direct,desktop,US,1,1/19/21
19f07623,direct,desktop,BE,0,1/19/21
12726b98,direct,desktop,US,1,1/19/21
e52e6431,direct,desktop,US,1,1/19/21
63298551,direct,desktop,US,0,1/19/21
f90fb46f,direct,desktop,PH,0,1/19/21
d799acb2,direct,desktop,DE,0,1/19/21
461b051a,direct,desktop,FI,1,1/19/21
17c6523e,direct,desktop,SG,1,1/19/21
335ef82e,direct,desktop,CA,0,1/19/21
07e5f72a,direct,desktop,US,0,1/19/21
8b302a07,direct,desktop,JP,1,1/19/21
a64e421b,direct,desktop,US,1,1/19/21
56a5dd4e,direct,desktop,BR,0,1/19/21
a3cc631e,direct,desktop,US,1,1/19/21
3006289b,direct,desktop,US,0,1/19/21
6cbf3769,direct,desktop,US,0,1/19/21
b56a275a,direct,desktop,JP,0,1/19/21
6c634126,direct,desktop,AU,0,1/19/21
645bb6a4,direct,desktop,US,0,1/19/21
a8ba1ad3,direct,desktop,PE,0,1/19/21
66cc8d02,direct,desktop,US,1,1/19/21
889fca5a,direct,desktop,US,0,1/19/21
e1dc34ea,direct,desktop,AU,1,1/19/21
7d2b8244,direct,desktop,US,0,1/19/21
48ab3930,direct,desktop,DE,1,1/19/21
9d3fed19,direct,desktop,US,1,1/19/21
3e13a4e3,direct,desktop,US,1,1/19/21
be74dde2,direct,desktop,CH,1,1/19/21
f1563626,direct,desktop,CA,1,1/19/21
ba5b86ff,direct,desktop,AR,0,1/19/21
6c38d9e2,direct,desktop,ES,1,1/19/21
f4b8d8c9,direct,desktop,AU,1,1/19/21
46680673,direct,desktop,US,0,1/19/21
6201d831,direct,desktop,US,1,1/19/21
52c5132c,direct,desktop,US,0,1/19/21
31af1b0e,direct,desktop,DE,0,1/19/21
678df058,direct,desktop,ES,0,1/19/21
50fa6fe1,direct,desktop,US,0,1/19/21
2a62997e,direct,desktop,US,0,1/19/21
4f5f2a41,direct,desktop,US,1,10/2/21
5b55e0b2,direct,desktop,US,1,10/2/21
0d1b851c,direct,desktop,US,0,10/2/21
7fd18eb6,direct,desktop,US,1,10/2/21
68201ccc,direct,desktop,CA,1,10/2/21
ace1c977,direct,desktop,FR,1,10/2/21
51d535ef,direct,desktop,US,1,10/2/21
aa85ac11,direct,desktop,US,1,10/2/21
2f64d6c0,direct,desktop,CA,1,10/2/21
3a9dc4e2,direct,desktop,TR,0,10/2/21
b24ddf45,direct,desktop,US,1,10/2/21
9e6cb5c7,direct,desktop,MX,1,10/2/21
86262501,direct,desktop,BD,1,10/2/21
ca614ba3,direct,desktop,US,0,10/2/21
93fffce2,direct,desktop,KR,1,10/2/21
4d54a020,direct,desktop,US,1,10/2/21
5419a950,direct,desktop,US,1,10/2/21
3d37865d,direct,desktop,RU,0,10/2/21
18ab0551,direct,desktop,BR,1,10/2/21
01bd5333,direct,desktop,US,0,10/2/21
cc428088,direct,desktop,CA,0,10/2/21
765a76bc,direct,desktop,PL,1,10/2/21
a20f7b60,direct,desktop,GB,1,10/2/21
da00725d,direct,desktop,US,1,10/2/21
3edef06e,direct,desktop,US,0,10/2/21
1423dd42,direct,desktop,EG,0,10/2/21
fd54a8b2,direct,desktop,PA,1,10/2/21
9e579730,direct,desktop,US,1,10/2/21
97d7087b,direct,desktop,CA,1,10/2/21
57a95bad,direct,desktop,JP,1,10/2/21
e92cf996,direct,desktop,FR,0,10/2/21
30a3553c,direct,desktop,SG,0,10/2/21
c8de104a,direct,desktop,AU,0,10/2/21
e7193be7,direct,desktop,US,0,10/2/21
dd9ecae1,direct,desktop,US,1,10/2/21
6127fd0e,direct,desktop,US,0,10/2/21
4457610d,direct,desktop,MX,0,10/2/21
066420f7,direct,desktop,PH,1,10/2/21
b78f7799,direct,desktop,MX,0,10/2/21
1daa0d54,direct,desktop,US,0,10/2/21
4f599bdb,direct,desktop,MX,1,10/2/21
2d35d535,direct,desktop,NL,0,10/2/21
4266ae6c,direct,desktop,ES,1,10/2/21
51b24d13,direct,desktop,PE,1,10/2/21
7b244b46,direct,desktop,US,0,10/2/21
5e90075c,direct,desktop,HK,0,10/2/21
c24a7602,direct,desktop,UA,0,6/15/22
bee1f6ff,direct,desktop,US,1,6/15/22
6e1996cf,direct,desktop,US,1,6/15/22
e7a45aad,direct,desktop,US,1,6/15/22
6d52d91e,direct,desktop,US,1,6/15/22
5df1bbdc,direct,desktop,AU,1,6/15/22
d21b54f1,direct,desktop,US,1,6/15/22
959ba43b,direct,desktop,DE,1,6/15/22
9d130624,direct,desktop,BS,1,6/15/22
a864914c,direct,desktop,US,0,6/15/22
9a11073d,direct,desktop,US,0,6/15/22
2ca930ad,direct,desktop,US,1,6/15/22
d1fa7335,direct,desktop,FR,1,6/15/22
f2824f31,direct,desktop,CH,1,6/15/22
209d64cd,direct,desktop,US,1,6/15/22
f243cebb,direct,desktop,PL,1,6/15/22
d23afef4,direct,desktop,ES,0,6/15/22
90c73069,direct,desktop,ES,0,6/15/22
e71655df,direct,desktop,US,1,6/15/22
3e6d4505,direct,desktop,SI,1,6/15/22
1d942d25,direct,desktop,GB,1,6/15/22
501e3f32,direct,desktop,NL,0,6/15/22
38e60c7e,direct,desktop,BE,1,6/15/22
182ed981,direct,desktop,US,0,6/15/22
e3807f5b,direct,desktop,US,0,6/15/22
4e636732,direct,desktop,US,1,6/15/22
ace8cc12,direct,desktop,US,0,6/15/22
8ca361ab,direct,desktop,US,1,6/15/22
2e985fd6,direct,desktop,US,1,6/15/22
f72cf101,direct,desktop,US,1,6/15/22
4458f328,direct,desktop,JP,0,6/15/22
d170bb9a,direct,desktop,US,1,6/15/22
8648d98e,direct,desktop,CA,0,6/15/22
0d4bf52f,direct,desktop,IE,0,6/15/22
a4f938d2,direct,desktop,US,1,6/15/22
f2b84ae7,direct,desktop,BR,1,6/15/22
8f679c82,direct,desktop,IT,1,6/15/22
1d8e963c,direct,desktop,GB,1,6/15/22
963fdd10,direct,desktop,AT,0,6/15/22
7fbfe1d2,direct,desktop,US,1,6/15/22
92591b3f,direct,desktop,US,1,6/15/22
48e94cf8,direct,desktop,US,1,6/15/22
edc00b05,direct,desktop,GB,1,6/15/22
d1b04672,direct,desktop,US,1,6/15/22
3a51bfd2,direct,desktop,GB,0,6/15/22
187eec25,direct,desktop,ES,1,6/15/22
0adeceb8,direct,desktop,US,0,12/14/18
72b2c9fb,direct,desktop,US,0,12/14/18
cef97242,direct,desktop,CA,0,12/14/18
2c76c87e,direct,desktop,US,0,12/14/18
ba9f7e77,direct,desktop,US,0,12/14/18
b836813e,direct,desktop,US,1,12/14/18
9610ffc0,direct,desktop,DE,1,12/14/18
55f87570,direct,desktop,US,0,12/14/18
5d393fe2,direct,desktop,US,0,12/14/18
b7f6ca65,direct,desktop,US,0,12/14/18
d929f539,direct,desktop,US,0,12/14/18
5b70b83a,direct,desktop,US,0,12/14/18
e65d77fd,direct,desktop,BR,0,12/14/18
f77bb7d8,direct,desktop,IE,0,12/14/18
0460cf93,direct,desktop,TH,0,12/14/18
65be9c72,direct,desktop,US,0,12/14/18
ec8ff18c,direct,desktop,ES,0,12/14/18
b091ba83,direct,desktop,US,0,12/14/18
3e2cad13,direct,desktop,CA,0,12/14/18
6b10233c,direct,desktop,TR,0,12/14/18
538e97bd,direct,desktop,US,0,12/14/18
1ff6cc96,direct,desktop,US,0,12/14/18
d7ec3dc6,direct,desktop,US,1,8/27/19
cad9ed40,direct,desktop,MY,0,8/27/19
c6d71b82,direct,desktop,GB,0,8/27/19
8b4fdd18,direct,desktop,NZ,0,8/27/19
d62d2d47,direct,desktop,US,0,8/27/19
f4a6cec1,direct,desktop,US,0,8/27/19
92f1a88d,direct,desktop,GB,0,8/27/19
e39a6f5a,direct,desktop,US,0,8/27/19
bad0732c,direct,desktop,RU,0,8/27/19
c69eda25,direct,desktop,HU,0,8/27/19
9e5a23d5,direct,desktop,ZM,1,8/27/19
7a3e80ce,direct,desktop,US,0,8/27/19
c388618c,direct,desktop,US,0,8/27/19
f913912a,direct,desktop,US,0,8/27/19
cba7c0e9,direct,desktop,PL,0,8/27/19
6db74f33,direct,desktop,US,0,8/27/19
c9455f7b,direct,desktop,US,0,8/27/19
33d8a47c,direct,desktop,US,0,8/27/19
4cde4f29,direct,desktop,US,0,8/27/19
6117088a,direct,desktop,US,0,8/27/19
2e8643b6,direct,desktop,DE,0,8/27/19
81853c81,direct,desktop,DE,0,8/27/19
fb5f7d3b,direct,desktop,GB,0,8/27/19
be087b12,direct,desktop,AU,0,8/27/19
50b2a29a,direct,desktop,US,0,8/27/19
fe26e935,direct,desktop,ZA,0,8/27/19
40613a38,direct,desktop,KR,0,8/27/19
34daa382,direct,desktop,RU,0,8/27/19
30d8a1f5,direct,desktop,US,0,5/9/20
ee734a55,direct,desktop,US,0,5/9/20
0ee57deb,direct,desktop,GB,0,5/9/20
8cdcf995,direct,desktop,US,0,5/9/20
9cb7516d,direct,desktop,US,1,5/9/20
a6796725,direct,desktop,HR,1,5/9/20
5cf7943d,direct,desktop,US,0,5/9/20
61ea8fda,direct,desktop,CA,1,5/9/20
93fe06da,direct,desktop,IT,0,5/9/20
3248bd7c,direct,desktop,US,0,5/9/20
ec3952a6,direct,desktop,CA,0,5/9/20
91db2899,direct,desktop,US,1,5/9/20
6c4be26c,direct,desktop,EC,0,5/9/20
c17fe310,direct,desktop,IN,0,5/9/20
99180135,direct,desktop,CA,0,5/9/20
d7c252f4,direct,desktop,AU,1,5/9/20
cfe7785d,direct,desktop,US,0,5/9/20
dfc697f3,direct,desktop,IN,1,5/9/20
0f9814d2,direct,desktop,US,0,5/9/20
32209a8a,direct,desktop,US,0,5/9/20
3d91d97e,direct,desktop,IN,1,5/9/20
5a18a527,direct,desktop,US,0,5/9/20
0753b713,direct,desktop,TW,0,5/9/20
10b8a636,direct,desktop,AU,1,5/9/20
be6c30fc,direct,desktop,TW,0,5/9/20
356ee39f,direct,desktop,FR,0,5/9/20
